Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,960728,-,-,-,32.57,-84.82,-5,165,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,
2019,1,1,0,0,0,0,0,0,0,0,3,18.8,166.62,0,0.12,0.2,4.2,205,100,18.8,999,N/A
2019,1,1,0,30,0,0,0,0,0,0,3,18.7,170.07,0,0.12,0.2,4.3,202,100,18.7,999,N/A
2019,1,1,1,0,0,0,0,0,0,0,3,18.6,169.71,0,0.12,0.2,4.3,199,100,18.6,999,N/A
2019,1,1,1,30,0,0,0,0,0,0,3,18.400000000000002,165.84,0,0.12,0.2,4.3,199,100,18.400000000000002,999,N/A
2019,1,1,2,0,0,0,0,0,0,0,3,18.3,160.44,0,0.12,0.2,4.3,199,100,18.3,999,N/A
2019,1,1,2,30,0,0,0,0,0,0,3,18.3,154.49,0,0.12,0.2,4.2,209,100,18.3,999,N/A
2019,1,1,3,0,0,0,0,0,0,0,3,18.2,148.31,0,0.12,0.2,4.1000000000000005,218,100,18.2,999,N/A
2019,1,1,3,30,0,0,0,0,0,0,3,18.1,142.02,0,0.12,0.1,4,226,100,18.1,999,N/A
2019,1,1,4,0,0,0,0,0,0,0,3,18,135.71,0,0.12,0.1,3.9000000000000004,234,100,18,999,N/A
2019,1,1,4,30,0,0,0,0,0,0,3,17.8,129.4,0,0.12,0.1,3.8000000000000003,246,100,17.8,999,N/A
2019,1,1,5,0,0,0,0,0,0,0,3,17.6,123.11,0,0.12,0.1,3.6,258,100,17.6,1000,N/A
2019,1,1,5,30,0,0,0,0,0,0,3,17.3,116.88,0,0.12,0.1,3.6,273,100,17.3,1000,N/A
2019,1,1,6,0,0,0,0,0,0,0,3,16.900000000000002,110.73,0,0.12,0.1,3.5,287,100,16.900000000000002,1000,N/A
2019,1,1,6,30,0,0,0,0,0,0,3,16.7,104.67,0,0.12,0.1,3.4000000000000004,303,100,16.7,1000,N/A
2019,1,1,7,0,0,0,0,0,0,0,7,16.5,98.73,0,0.12,0.1,3.4000000000000004,318,100,16.5,1001,N/A
2019,1,1,7,30,0,0,0,0,0,0,7,16.7,92.94,0,0.12,0.1,3.4000000000000004,328,100,16.7,1001,N/A
2019,1,1,8,0,19,106,24,21,199,31,3,17,87.10000000000001,57,0.12,0.1,3.4000000000000004,338,100,17,1001,N/A
2019,1,1,8,30,50,80,61,40,437,102,3,17.2,81.86,100,0.12,0.1,3.5,316,95.82000000000001,17.900000000000002,1002,N/A
2019,1,1,9,0,82,209,130,54,577,186,7,18.7,76.8,71,0.12,0.2,3.5,293,99.39,18.8,1002,N/A
2019,1,1,9,30,112,137,154,68,644,266,7,18.7,72.07000000000001,7,0.12,0.2,3.6,275,93.41,19.8,1002,N/A
2019,1,1,10,0,72,3,73,84,677,340,7,19.900000000000002,67.74,11,0.12,0.2,3.7,256,94.32000000000001,20.8,1002,N/A
2019,1,1,10,30,99,2,100,90,722,407,7,19.900000000000002,63.92,0,0.12,0.2,3.8000000000000003,252,93.17,21,1002,N/A
2019,1,1,11,0,41,0,41,95,754,464,7,19.400000000000002,60.69,32,0.12,0.2,3.9000000000000004,248,89.25,21.200000000000003,1002,N/A
2019,1,1,11,30,45,0,45,98,775,507,7,19.3,58.17,14,0.12,0.2,3.9000000000000004,251,89.17,21.200000000000003,1001,N/A
2019,1,1,12,0,40,0,40,102,786,536,4,19,56.45,0,0.12,0.2,4,254,87.68,21.1,1001,N/A
2019,1,1,12,30,45,0,45,106,784,549,4,19,55.6,4,0.12,0.2,4,259,87.68,21.1,1001,N/A
2019,1,1,13,0,145,8,150,110,772,545,4,19,55.67,0,0.12,0.2,4.1000000000000005,264,87.72,21.1,1001,N/A
2019,1,1,13,30,132,3,134,112,755,527,4,19,56.65,0,0.12,0.2,4.1000000000000005,271,88.71000000000001,20.900000000000002,1000,N/A
