Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,957573,-,-,-,32.57,-84.98,-5,144,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,
2019,1,1,0,0,0,0,0,0,0,0,3,18.8,166.49,0,0.1,0.2,4.2,205,100,18.8,999,N/A
2019,1,1,0,30,0,0,0,0,0,0,0,18.7,170,0,0.1,0.2,4.3,202,100,18.7,999,N/A
2019,1,1,1,0,0,0,0,0,0,0,3,18.6,169.75,0,0.1,0.1,4.3,199,100,18.6,999,N/A
2019,1,1,1,30,0,0,0,0,0,0,8,18.5,165.94,0,0.1,0.1,4.3,199,100,18.5,999,N/A
2019,1,1,2,0,0,0,0,0,0,0,4,18.3,160.57,0,0.1,0.1,4.3,199,100,18.3,999,N/A
2019,1,1,2,30,0,0,0,0,0,0,3,18.3,154.63,0,0.1,0.1,4.2,209,100,18.3,999,N/A
2019,1,1,3,0,0,0,0,0,0,0,4,18.3,148.45000000000002,0,0.1,0.1,4.1000000000000005,218,100,18.3,1000,N/A
2019,1,1,3,30,0,0,0,0,0,0,3,18.2,142.17000000000002,0,0.1,0.1,4,226,100,18.2,999,N/A
2019,1,1,4,0,0,0,0,0,0,0,3,18.1,135.86,0,0.1,0.1,3.9000000000000004,234,100,18.1,999,N/A
2019,1,1,4,30,0,0,0,0,0,0,3,17.900000000000002,129.55,0,0.1,0.1,3.8000000000000003,246,100,17.900000000000002,1000,N/A
2019,1,1,5,0,0,0,0,0,0,0,7,17.8,123.27,0,0.1,0.1,3.6,258,100,17.8,1000,N/A
2019,1,1,5,30,0,0,0,0,0,0,3,17.400000000000002,117.04,0,0.1,0.1,3.6,273,100,17.400000000000002,1000,N/A
2019,1,1,6,0,0,0,0,0,0,0,3,17,110.88,0,0.1,0.1,3.5,287,100,17,1000,N/A
2019,1,1,6,30,0,0,0,0,0,0,7,16.8,104.82000000000001,0,0.1,0.1,3.4000000000000004,303,100,16.8,1001,N/A
2019,1,1,7,0,0,0,0,0,0,0,7,16.5,98.88,0,0.1,0.1,3.4000000000000004,318,100,16.5,1001,N/A
2019,1,1,7,30,0,0,0,0,0,0,8,16.8,93.08,0,0.1,0.1,3.4000000000000004,328,100,16.8,1001,N/A
2019,1,1,8,0,16,65,19,21,196,30,3,17.1,87.24,75,0.1,0.1,3.4000000000000004,338,100,17.1,1001,N/A
2019,1,1,8,30,48,114,64,40,436,101,7,17.400000000000002,81.99,100,0.1,0.1,3.5,316,95.68,18.1,1002,N/A
2019,1,1,9,0,85,185,127,54,576,184,7,19,76.93,71,0.1,0.1,3.6,293,99.47,19.1,1002,N/A
2019,1,1,9,30,86,35,97,68,645,265,7,19,72.19,7,0.1,0.2,3.7,275,92.93,20.200000000000003,1002,N/A
2019,1,1,10,0,88,0,88,83,677,338,7,20.3,67.86,4,0.1,0.2,3.8000000000000003,256,94.38,21.200000000000003,1002,N/A
2019,1,1,10,30,54,0,54,89,723,406,7,20.3,64.02,4,0.1,0.2,3.8000000000000003,252,93.8,21.3,1002,N/A
2019,1,1,11,0,25,0,25,95,754,463,7,19.5,60.78,29,0.1,0.2,3.9000000000000004,248,89.46000000000001,21.3,1002,N/A
2019,1,1,11,30,23,0,23,98,775,506,7,19.5,58.24,4,0.1,0.2,4,251,89.46000000000001,21.3,1002,N/A
2019,1,1,12,0,30,0,30,101,787,535,7,19.1,56.5,0,0.1,0.2,4,254,87.72,21.200000000000003,1001,N/A
2019,1,1,12,30,55,0,55,105,784,548,4,19.1,55.63,0,0.1,0.2,4.1000000000000005,259,87.72,21.200000000000003,1001,N/A
2019,1,1,13,0,89,0,89,110,771,545,4,19.1,55.68,0,0.1,0.2,4.1000000000000005,264,88.10000000000001,21.1,1001,N/A
2019,1,1,13,30,53,0,53,113,753,527,4,19.1,56.63,7,0.1,0.2,4.1000000000000005,271,88.64,21,1001,N/A
2019,1,1,14,0,58,0,58,115,724,494,4,19,58.45,7,0.1,0.2,4.1000000000000005,277,89.25,20.8,1001,N/A
2019,1,1,14,30,97,1,97,113,690,447,4,19,61.06,0,0.1,0.2,4.2,287,91.47,20.400000000000002,1001,N/A
2019,1,1,15,0,111,4,113,110,642,388,7,18.8,64.36,0,0.1,0.2,4.2,297,92.38,20.1,1001,N/A
2019,1,1,15,30,63,0,63,101,589,319,7,18.8,68.25,18,0.1,0.2,4.2,308,95.28,19.6,1001,N/A
2019,1,1,16,0,50,0,50,89,515,243,3,18.7,72.63,18,0.1,0.1,4.2,319,96.8,19.200000000000003,1001,N/A
2019,1,1,16,30,46,0,46,71,415,162,3,18.6,77.4,100,0.1,0.1,4.2,324,100,18.6,1001,N/A
2019,1,1,17,0,23,0,23,49,270,84,3,18,82.49,100,0.1,0.1,4.2,329,100,18,1002,N/A
2019,1,1,17,30,8,7,8,18,78,21,7,17.6,87.73,71,0.1,0.1,4.1000000000000005,334,100,17.6,1002,N/A
2019,1,1,18,0,0,0,0,0,0,0,3,17.2,93.63,0,0.1,0.1,4.1000000000000005,340,100,17.2,1002,N/A
