Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,961986,-,-,-,32.61,-84.78,-5,203,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,
2019,1,1,0,0,0,0,0,0,0,0,3,18.5,166.61,0,0.12,0.30000000000000004,4.1000000000000005,205,100,18.5,995,N/A
2019,1,1,0,30,0,0,0,0,0,0,3,18.400000000000002,170.03,0,0.12,0.2,4.2,202,100,18.400000000000002,995,N/A
2019,1,1,1,0,0,0,0,0,0,0,3,18.400000000000002,169.67000000000002,0,0.12,0.2,4.3,199,100,18.400000000000002,995,N/A
2019,1,1,1,30,0,0,0,0,0,0,3,18.2,165.8,0,0.12,0.2,4.2,199,100,18.2,995,N/A
2019,1,1,2,0,0,0,0,0,0,0,4,18.1,160.41,0,0.12,0.2,4.2,199,100,18.1,995,N/A
2019,1,1,2,30,0,0,0,0,0,0,3,18,154.46,0,0.12,0.2,4.1000000000000005,209,100,18,995,N/A
2019,1,1,3,0,0,0,0,0,0,0,3,18,148.28,0,0.12,0.2,4,218,100,18,995,N/A
2019,1,1,3,30,0,0,0,0,0,0,4,17.8,142.01,0,0.12,0.2,3.9000000000000004,226,100,17.8,995,N/A
2019,1,1,4,0,0,0,0,0,0,0,3,17.7,135.69,0,0.12,0.2,3.8000000000000003,234,100,17.7,995,N/A
2019,1,1,4,30,0,0,0,0,0,0,3,17.5,129.38,0,0.12,0.2,3.7,246,100,17.5,995,N/A
2019,1,1,5,0,0,0,0,0,0,0,8,17.3,123.10000000000001,0,0.12,0.1,3.6,258,100,17.3,995,N/A
2019,1,1,5,30,0,0,0,0,0,0,3,17,116.87,0,0.12,0.1,3.5,273,100,17,996,N/A
2019,1,1,6,0,0,0,0,0,0,0,3,16.6,110.72,0,0.12,0.1,3.4000000000000004,287,100,16.6,996,N/A
2019,1,1,6,30,0,0,0,0,0,0,3,16.400000000000002,104.66,0,0.12,0.1,3.4000000000000004,303,100,16.400000000000002,996,N/A
2019,1,1,7,0,0,0,0,0,0,0,7,16.2,98.73,0,0.12,0.1,3.4000000000000004,318,100,16.2,997,N/A
2019,1,1,7,30,0,0,0,0,0,0,8,16.5,92.94,0,0.12,0.1,3.4000000000000004,328,100,16.5,997,N/A
2019,1,1,8,0,19,112,25,21,199,31,3,16.7,87.11,54,0.12,0.1,3.4000000000000004,338,100,16.7,997,N/A
2019,1,1,8,30,48,101,62,41,437,103,7,17,81.86,82,0.12,0.1,3.4000000000000004,316,96.42,17.6,997,N/A
2019,1,1,9,0,86,64,101,55,576,186,7,18.5,76.81,79,0.12,0.2,3.5,293,99.84,18.5,998,N/A
2019,1,1,9,30,111,94,140,68,644,266,7,18.5,72.08,18,0.12,0.2,3.6,275,94.41,19.400000000000002,998,N/A
2019,1,1,10,0,73,1,73,84,677,340,7,19.6,67.76,11,0.12,0.2,3.7,256,95.01,20.400000000000002,998,N/A
2019,1,1,10,30,103,0,103,91,722,408,7,19.6,63.940000000000005,7,0.12,0.2,3.7,252,93.85000000000001,20.6,998,N/A
2019,1,1,11,0,40,0,40,95,754,464,7,19.200000000000003,60.72,14,0.12,0.2,3.8000000000000003,248,89.88,20.900000000000002,998,N/A
2019,1,1,11,30,26,0,26,99,775,507,7,19.200000000000003,58.21,25,0.12,0.2,3.9000000000000004,251,89.79,20.900000000000002,997,N/A
2019,1,1,12,0,26,0,26,102,787,536,7,18.8,56.49,7,0.12,0.30000000000000004,3.9000000000000004,254,87.86,20.900000000000002,997,N/A
2019,1,1,12,30,38,0,38,106,785,549,4,18.8,55.64,18,0.12,0.30000000000000004,4,259,88.4,20.8,997,N/A
2019,1,1,13,0,99,6,102,110,773,545,4,18.8,55.71,7,0.12,0.30000000000000004,4,264,88.49,20.8,997,N/A
2019,1,1,13,30,105,3,107,112,756,527,4,18.8,56.69,7,0.12,0.30000000000000004,4.1000000000000005,271,89.49,20.6,996,N/A
2019,1,1,14,0,63,0,63,112,729,493,4,18.8,58.53,7,0.12,0.2,4.1000000000000005,277,90.4,20.400000000000002,996,N/A
2019,1,1,14,30,96,1,96,112,695,447,3,18.8,61.160000000000004,4,0.12,0.2,4.1000000000000005,287,92.09,20.1,996,N/A
2019,1,1,15,0,124,3,125,108,648,387,7,18.7,64.48,0,0.12,0.2,4.1000000000000005,297,93.28,19.8,996,N/A
2019,1,1,15,30,112,9,115,100,593,318,7,18.7,68.38,21,0.12,0.2,4.1000000000000005,308,96.31,19.3,997,N/A
2019,1,1,16,0,66,2,67,88,517,241,7,18.6,72.76,57,0.12,0.2,4.1000000000000005,319,98.09,18.900000000000002,997,N/A
2019,1,1,16,30,57,0,57,70,416,160,3,18.3,77.55,100,0.12,0.1,4.1000000000000005,324,100,18.3,997,N/A
2019,1,1,17,0,28,0,28,48,269,82,4,17.7,82.64,100,0.12,0.1,4.1000000000000005,329,100,17.7,998,N/A
2019,1,1,17,30,8,7,8,17,76,20,7,17.400000000000002,87.88,71,0.12,0.1,4.1000000000000005,334,100,17.400000000000002,998,N/A
2019,1,1,18,0,0,0,0,0,0,0,3,17,93.79,0,0.12,0.1,4.1000000000000005,340,100,17,998,N/A
2019,1,1,18,30,0,0,0,0,0,0,4,17,99.60000000000001,0,0.12,0.1,4.1000000000000005,340,100,17,998,N/A
2019,1,1,19,0,0,0,0,0,0,0,8,16.400000000000002,105.56,0,0.11,0.1,4,346,100,16.400000000000002,999,N/A
2019,1,1,19,30,0,0,0,0,0,0,3,16.1,111.63,0,0.11,0.1,3.9000000000000004,346,100,16.1,999,N/A
2019,1,1,20,0,0,0,0,0,0,0,3,15.8,117.8,0,0.11,0.1,3.9000000000000004,345,100,15.8,999,N/A
2019,1,1,20,30,0,0,0,0,0,0,3,15.5,124.04,0,0.11,0.1,3.8000000000000003,346,100,15.5,999,N/A
2019,1,1,21,0,0,0,0,0,0,0,3,15.3,130.32,0,0.11,0.1,3.8000000000000003,347,100,15.3,999,N/A
2019,1,1,21,30,0,0,0,0,0,0,3,15,136.63,0,0.11,0.2,3.7,346,100,15,999,N/A
2019,1,1,22,0,0,0,0,0,0,0,7,14.700000000000001,142.94,0,0.11,0.2,3.7,344,100,14.700000000000001,999,N/A
2019,1,1,22,30,0,0,0,0,0,0,7,14.5,149.21,0,0.11,0.2,3.7,342,100,14.5,999,N/A
2019,1,1,23,0,0,0,0,0,0,0,7,14.3,155.36,0,0.11,0.2,3.6,340,100,14.3,999,N/A
