Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,959803,-,-,-,32.37,-84.86,-5,125,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,
2019,1,1,0,0,0,0,0,0,0,0,3,18.8,166.73,0,0.14,0.30000000000000004,4.2,205,100,18.8,1002,N/A
2019,1,1,0,30,0,0,0,0,0,0,3,18.8,170.25,0,0.14,0.2,4.3,202,100,18.8,1002,N/A
2019,1,1,1,0,0,0,0,0,0,0,3,18.7,169.91,0,0.14,0.2,4.3,199,100,18.7,1002,N/A
2019,1,1,1,30,0,0,0,0,0,0,0,18.6,165.99,0,0.14,0.2,4.2,199,100,18.6,1002,N/A
2019,1,1,2,0,0,0,0,0,0,0,0,18.5,160.56,0,0.14,0.2,4.2,199,100,18.5,1002,N/A
2019,1,1,2,30,0,0,0,0,0,0,0,18.5,154.57,0,0.14,0.2,4.1000000000000005,209,100,18.5,1002,N/A
2019,1,1,3,0,0,0,0,0,0,0,0,18.400000000000002,148.37,0,0.14,0.2,4,218,100,18.400000000000002,1002,N/A
2019,1,1,3,30,0,0,0,0,0,0,3,18.400000000000002,142.07,0,0.14,0.2,3.9000000000000004,226,100,18.400000000000002,1002,N/A
2019,1,1,4,0,0,0,0,0,0,0,3,18.3,135.74,0,0.14,0.2,3.7,234,100,18.3,1002,N/A
2019,1,1,4,30,0,0,0,0,0,0,3,18.2,129.41,0,0.14,0.2,3.7,246,100,18.2,1002,N/A
2019,1,1,5,0,0,0,0,0,0,0,3,18,123.12,0,0.14,0.2,3.6,258,100,18,1002,N/A
2019,1,1,5,30,0,0,0,0,0,0,7,17.8,116.88,0,0.14,0.2,3.5,273,100,17.8,1002,N/A
2019,1,1,6,0,0,0,0,0,0,0,3,17.5,110.71000000000001,0,0.14,0.1,3.5,287,100,17.5,1003,N/A
2019,1,1,6,30,0,0,0,0,0,0,0,17.3,104.64,0,0.14,0.1,3.4000000000000004,303,100,17.3,1003,N/A
2019,1,1,7,0,0,0,0,0,0,0,3,17.1,98.68,0,0.14,0.1,3.4000000000000004,318,100,17.1,1003,N/A
2019,1,1,7,30,0,0,0,0,0,0,4,17.400000000000002,92.88,0,0.14,0.1,3.4000000000000004,328,99.78,17.400000000000002,1004,N/A
2019,1,1,8,0,19,56,22,21,208,32,3,17.8,87.03,82,0.14,0.1,3.4000000000000004,338,100,17.8,1004,N/A
2019,1,1,8,30,51,187,78,40,449,104,3,17.900000000000002,81.77,89,0.14,0.2,3.5,316,95.94,18.6,1004,N/A
2019,1,1,9,0,78,122,106,53,588,188,7,19.3,76.7,71,0.14,0.2,3.5,293,98.69,19.5,1004,N/A
2019,1,1,9,30,116,265,198,66,654,269,7,19.3,71.95,14,0.14,0.2,3.6,275,93.45,20.400000000000002,1005,N/A
2019,1,1,10,0,121,97,158,82,685,343,7,20.5,67.61,61,0.14,0.2,3.7,256,95.05,21.3,1005,N/A
2019,1,1,10,30,91,5,93,88,730,411,7,20.5,63.77,36,0.14,0.2,3.8000000000000003,252,93.89,21.5,1005,N/A
2019,1,1,11,0,91,1,91,93,762,468,7,20,60.53,32,0.14,0.30000000000000004,3.8000000000000003,248,90.35000000000001,21.700000000000003,1004,N/A
2019,1,1,11,30,195,26,209,98,782,512,7,20,58,0,0.14,0.30000000000000004,3.9000000000000004,251,89.8,21.8,1004,N/A
2019,1,1,12,0,205,34,224,99,794,540,7,19.700000000000003,56.26,11,0.14,0.30000000000000004,4,254,88.12,21.8,1004,N/A
2019,1,1,12,30,71,0,71,103,792,553,4,19.700000000000003,55.4,7,0.14,0.30000000000000004,4,259,88.03,21.8,1003,N/A
2019,1,1,13,0,86,0,86,108,779,550,4,19.8,55.47,0,0.14,0.30000000000000004,4.1000000000000005,264,87.69,21.900000000000002,1003,N/A
2019,1,1,13,30,90,0,90,110,763,532,4,19.8,56.44,0,0.14,0.30000000000000004,4.1000000000000005,271,88.23,21.8,1003,N/A
2019,1,1,14,0,128,1,129,111,736,498,4,19.8,58.29,0,0.14,0.30000000000000004,4.1000000000000005,277,89.27,21.6,1003,N/A
2019,1,1,14,30,109,4,111,110,703,452,4,19.8,60.92,0,0.14,0.30000000000000004,4.1000000000000005,287,90.36,21.400000000000002,1003,N/A
2019,1,1,15,0,56,0,56,107,656,392,4,19.700000000000003,64.25,4,0.14,0.2,4.2,297,91.77,21.1,1003,N/A
