Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,965323,-,-,-,32.57,-84.62,-5,156,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,
2019,1,1,0,0,0,0,0,0,0,0,3,18.6,166.72,0,0.12,0.8,4.1000000000000005,204,100,18.6,998,N/A
2019,1,1,0,30,0,0,0,0,0,0,3,18.5,170.09,0,0.12,0.7000000000000001,4.2,204,100,18.5,998,N/A
2019,1,1,1,0,0,0,0,0,0,0,3,18.5,169.63,0,0.12,0.6000000000000001,4.2,204,100,18.5,998,N/A
2019,1,1,1,30,0,0,0,0,0,0,3,18.400000000000002,165.71,0,0.12,0.6000000000000001,4.2,205,100,18.400000000000002,998,N/A
2019,1,1,2,0,0,0,0,0,0,0,3,18.3,160.3,0,0.12,0.6000000000000001,4.2,206,100,18.3,998,N/A
2019,1,1,2,30,0,0,0,0,0,0,3,18.2,154.34,0,0.12,0.6000000000000001,4.1000000000000005,207,100,18.2,999,N/A
2019,1,1,3,0,0,0,0,0,0,0,0,18.1,148.15,0,0.12,0.6000000000000001,4,209,100,18.1,999,N/A
2019,1,1,3,30,0,0,0,0,0,0,3,18,141.87,0,0.12,0.5,3.9000000000000004,212,100,18,999,N/A
2019,1,1,4,0,0,0,0,0,0,0,3,17.900000000000002,135.56,0,0.12,0.5,3.8000000000000003,216,100,17.900000000000002,999,N/A
2019,1,1,4,30,0,0,0,0,0,0,3,17.7,129.25,0,0.12,0.5,3.7,221,100,17.7,999,N/A
2019,1,1,5,0,0,0,0,0,0,0,3,17.5,122.97,0,0.12,0.5,3.6,227,100,17.5,999,N/A
2019,1,1,5,30,0,0,0,0,0,0,8,17.3,116.74000000000001,0,0.12,0.4,3.5,233,100,17.3,999,N/A
2019,1,1,6,0,0,0,0,0,0,0,3,17,110.58,0,0.12,0.4,3.5,239,100,17,999,N/A
2019,1,1,6,30,0,0,0,0,0,0,0,16.8,104.53,0,0.12,0.30000000000000004,3.4000000000000004,246,100,16.8,1000,N/A
2019,1,1,7,0,0,0,0,0,0,0,0,16.7,98.59,0,0.12,0.30000000000000004,3.4000000000000004,252,100,16.7,1000,N/A
2019,1,1,7,30,0,0,0,0,0,0,7,16.900000000000002,92.81,0,0.12,0.30000000000000004,3.4000000000000004,256,99.71000000000001,16.900000000000002,1000,N/A
2019,1,1,8,0,17,71,21,21,208,32,3,17.1,86.98,71,0.12,0.30000000000000004,3.4000000000000004,259,100,17.1,1000,N/A
2019,1,1,8,30,44,98,58,41,447,105,3,17.2,81.74,93,0.12,0.30000000000000004,3.4000000000000004,255,96.53,17.8,1001,N/A
2019,1,1,9,0,77,198,123,54,584,188,7,18.3,76.7,68,0.12,0.4,3.5,252,98.72,18.5,1001,N/A
2019,1,1,9,30,117,194,177,68,649,269,7,18.3,71.97,4,0.12,0.4,3.5,248,93.35000000000001,19.400000000000002,1001,N/A
2019,1,1,10,0,109,50,128,84,679,342,7,19.400000000000002,67.66,25,0.12,0.5,3.6,245,94.86,20.3,1002,N/A
2019,1,1,10,30,73,0,73,91,724,410,7,19.400000000000002,63.85,4,0.12,0.5,3.7,243,92.47,20.700000000000003,1001,N/A
2019,1,1,11,0,86,0,86,96,754,466,7,19.6,60.64,25,0.12,0.6000000000000001,3.8000000000000003,241,90.44,21.200000000000003,1001,N/A
2019,1,1,11,30,159,11,165,98,776,508,7,19.6,58.14,11,0.12,0.6000000000000001,3.9000000000000004,239,89.89,21.3,1001,N/A
2019,1,1,12,0,141,9,146,101,789,537,7,19.200000000000003,56.44,4,0.12,0.6000000000000001,3.9000000000000004,237,87.86,21.3,1000,N/A
2019,1,1,12,30,93,0,93,104,787,549,4,19.200000000000003,55.61,14,0.12,0.6000000000000001,4,238,87.86,21.3,1000,N/A
2019,1,1,13,0,61,0,61,108,775,545,4,19.3,55.7,0,0.12,0.7000000000000001,4.1000000000000005,238,88.37,21.3,1000,N/A
2019,1,1,13,30,124,3,126,109,761,527,4,19.3,56.7,0,0.12,0.7000000000000001,4.1000000000000005,241,88.91,21.200000000000003,1000,N/A
2019,1,1,14,0,150,3,152,110,736,494,4,19.3,58.56,0,0.12,0.6000000000000001,4.1000000000000005,243,90.22,21,999,N/A
2019,1,1,14,30,85,0,85,109,702,447,4,19.400000000000002,61.21,0,0.12,0.6000000000000001,4.2,246,91.99,20.700000000000003,1000,N/A
2019,1,1,15,0,99,4,101,105,655,387,4,19.3,64.54,0,0.12,0.5,4.2,250,93.5,20.400000000000002,1000,N/A
2019,1,1,15,30,86,7,89,97,598,317,7,19.3,68.45,0,0.12,0.4,4.2,256,95.84,20,1000,N/A
2019,1,1,16,0,76,12,80,87,519,240,7,19.200000000000003,72.85000000000001,43,0.12,0.30000000000000004,4.2,263,97.74000000000001,19.6,1000,N/A
2019,1,1,16,30,41,0,41,70,416,159,4,19,77.64,100,0.12,0.2,4.2,275,100,19,1000,N/A
2019,1,1,17,0,18,0,18,47,266,81,4,18.400000000000002,82.74,100,0.12,0.2,4.2,287,100,18.400000000000002,1001,N/A
2019,1,1,17,30,7,6,7,16,74,19,3,18,87.98,71,0.12,0.2,4.1000000000000005,298,100,18,1001,N/A
2019,1,1,18,0,0,0,0,0,0,0,3,17.6,93.91,0,0.12,0.2,4.1000000000000005,310,100,17.6,1001,N/A
2019,1,1,18,30,0,0,0,0,0,0,3,17.6,99.72,0,0.12,0.2,4.1000000000000005,310,100,17.6,1001,N/A
2019,1,1,19,0,0,0,0,0,0,0,3,17,105.68,0,0.11,0.2,4,326,100,17,1002,N/A
2019,1,1,19,30,0,0,0,0,0,0,3,16.7,111.76,0,0.11,0.2,4,330,100,16.7,1002,N/A
2019,1,1,20,0,0,0,0,0,0,0,3,16.5,117.93,0,0.11,0.2,3.9000000000000004,335,100,16.5,1002,N/A
2019,1,1,20,30,0,0,0,0,0,0,3,16.2,124.17,0,0.11,0.2,3.9000000000000004,336,100,16.2,1002,N/A
2019,1,1,21,0,0,0,0,0,0,0,3,15.9,130.45,0,0.11,0.2,3.8000000000000003,337,100,15.9,1002,N/A
2019,1,1,21,30,0,0,0,0,0,0,3,15.700000000000001,136.77,0,0.11,0.2,3.8000000000000003,338,100,15.700000000000001,1002,N/A
2019,1,1,22,0,0,0,0,0,0,0,7,15.4,143.08,0,0.11,0.30000000000000004,3.7,338,100,15.4,1002,N/A
2019,1,1,22,30,0,0,0,0,0,0,7,15.200000000000001,149.34,0,0.11,0.30000000000000004,3.7,334,100,15.200000000000001,1002,N/A
2019,1,1,23,0,0,0,0,0,0,0,7,15,155.49,0,0.11,0.30000000000000004,3.7,331,100,15,1002,N/A
2019,1,1,23,30,0,0,0,0,0,0,7,14.8,161.37,0,0.11,0.30000000000000004,3.7,329,100,14.8,1002,N/A
2019,1,2,0,0,0,0,0,0,0,0,7,14.600000000000001,166.58,0,0.11,0.30000000000000004,3.7,328,100,14.600000000000001,1002,N/A
2019,1,2,0,30,0,0,0,0,0,0,7,14.5,169.98,0,0.11,0.30000000000000004,3.6,328,100,14.5,1002,N/A
2019,1,2,1,0,0,0,0,0,0,0,7,14.200000000000001,169.59,0,0.11,0.30000000000000004,3.6,329,99.33,14.3,1002,N/A
2019,1,2,1,30,0,0,0,0,0,0,7,14.100000000000001,165.73,0,0.11,0.30000000000000004,3.6,333,100,14.100000000000001,1002,N/A
