Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,964381,-,-,-,32.81,-84.66,-5,256,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,
2019,1,1,0,0,0,0,0,0,0,0,3,18.2,166.54,0,0.12,0.2,4,199,100,18.2,988,N/A
2019,1,1,0,30,0,0,0,0,0,0,3,18.1,169.86,0,0.12,0.2,4.1000000000000005,201,100,18.1,988,N/A
2019,1,1,1,0,0,0,0,0,0,0,0,18,169.42000000000002,0,0.12,0.2,4.2,203,100,18,988,N/A
2019,1,1,1,30,0,0,0,0,0,0,7,17.8,165.57,0,0.12,0.2,4.2,205,100,17.8,989,N/A
2019,1,1,2,0,0,0,0,0,0,0,8,17.6,160.21,0,0.12,0.2,4.2,206,100,17.6,989,N/A
2019,1,1,2,30,0,0,0,0,0,0,4,17.5,154.29,0,0.12,0.1,4.1000000000000005,213,100,17.5,989,N/A
2019,1,1,3,0,0,0,0,0,0,0,4,17.400000000000002,148.13,0,0.12,0.1,4,221,100,17.400000000000002,989,N/A
2019,1,1,3,30,0,0,0,0,0,0,3,17.3,141.87,0,0.12,0.1,3.9000000000000004,236,100,17.3,989,N/A
2019,1,1,4,0,0,0,0,0,0,0,3,17.1,135.58,0,0.12,0.1,3.8000000000000003,252,100,17.1,989,N/A
2019,1,1,4,30,0,0,0,0,0,0,3,16.8,129.28,0,0.12,0.1,3.7,265,100,16.8,989,N/A
2019,1,1,5,0,0,0,0,0,0,0,7,16.5,123.02,0,0.12,0.1,3.6,277,100,16.5,989,N/A
2019,1,1,5,30,0,0,0,0,0,0,7,16.1,116.8,0,0.12,0.1,3.5,292,100,16.1,990,N/A
2019,1,1,6,0,0,0,0,0,0,0,3,15.8,110.66,0,0.12,0.1,3.4000000000000004,308,100,15.8,990,N/A
2019,1,1,6,30,0,0,0,0,0,0,7,15.5,104.62,0,0.12,0.1,3.3000000000000003,316,100,15.5,990,N/A
2019,1,1,7,0,0,0,0,0,0,0,7,15.3,98.7,0,0.12,0.1,3.3000000000000003,324,100,15.3,991,N/A
2019,1,1,7,30,0,0,0,0,0,0,7,15.5,92.93,0,0.12,0.1,3.3000000000000003,335,100,15.5,991,N/A
2019,1,1,8,0,14,26,15,21,190,31,3,15.700000000000001,87.11,82,0.12,0.1,3.3000000000000003,347,100,15.700000000000001,991,N/A
2019,1,1,8,30,44,75,55,42,426,102,7,16,81.89,86,0.12,0.1,3.4000000000000004,337,96.92,16.5,991,N/A
2019,1,1,9,0,81,49,92,57,565,185,7,17.2,76.86,71,0.12,0.2,3.4000000000000004,328,100,17.2,992,N/A
2019,1,1,9,30,105,25,113,71,634,265,7,17.3,72.15,11,0.12,0.1,3.5,304,94.98,18.1,992,N/A
2019,1,1,10,0,126,14,131,86,668,338,7,18.1,67.85,0,0.12,0.1,3.6,280,94.87,18.900000000000002,992,N/A
2019,1,1,10,30,76,2,77,93,714,405,7,18.1,64.06,0,0.12,0.1,3.7,272,92.54,19.3,992,N/A
2019,1,1,11,0,32,0,32,98,746,461,7,18.1,60.86,4,0.12,0.2,3.7,264,89.74,19.8,992,N/A
2019,1,1,11,30,24,0,24,101,768,504,7,18,58.370000000000005,0,0.12,0.2,3.8000000000000003,266,89.65,19.8,991,N/A
2019,1,1,12,0,27,0,27,103,782,533,7,17.8,56.68,0,0.12,0.2,3.8000000000000003,268,87.63,19.900000000000002,991,N/A
2019,1,1,12,30,37,0,37,107,780,545,8,17.8,55.85,0,0.12,0.2,3.9000000000000004,274,88.17,19.8,991,N/A
2019,1,1,13,0,60,0,60,111,769,542,8,17.8,55.94,0,0.12,0.2,4,279,88.44,19.8,990,N/A
2019,1,1,13,30,68,0,68,112,753,523,8,17.8,56.93,0,0.12,0.2,4,285,89.54,19.6,990,N/A
2019,1,1,14,0,54,0,54,114,726,490,8,17.900000000000002,58.78,0,0.12,0.2,4,292,91.35000000000001,19.3,990,N/A
2019,1,1,14,30,78,0,78,111,693,443,7,17.900000000000002,61.410000000000004,0,0.12,0.1,4,302,93.07000000000001,19,990,N/A
2019,1,1,15,0,105,0,105,109,645,384,4,17.8,64.72,0,0.12,0.1,4,311,94.65,18.7,990,N/A
2019,1,1,15,30,72,0,72,99,590,314,7,17.8,68.62,0,0.12,0.1,4.1000000000000005,318,97.14,18.3,991,N/A
2019,1,1,16,0,33,0,33,88,513,238,4,17.8,73,46,0.12,0.1,4.1000000000000005,325,99.26,17.900000000000002,991,N/A
2019,1,1,16,30,12,0,12,70,412,157,3,17.400000000000002,77.77,100,0.12,0.1,4,317,100,17.400000000000002,991,N/A
2019,1,1,17,0,6,0,6,47,265,80,3,16.900000000000002,82.86,100,0.12,0.1,4,310,100,16.900000000000002,991,N/A
2019,1,1,17,30,3,2,3,17,72,19,3,16.5,88.08,71,0.12,0.1,4,322,100,16.5,992,N/A
2019,1,1,18,0,0,0,0,0,0,0,7,16.2,93.99,0,0.12,0.1,4,335,100,16.2,992,N/A
2019,1,1,18,30,0,0,0,0,0,0,4,16.2,99.79,0,0.12,0.1,4,335,100,16.2,992,N/A
2019,1,1,19,0,0,0,0,0,0,0,8,15.700000000000001,105.74000000000001,0,0.11,0.1,3.9000000000000004,341,100,15.700000000000001,992,N/A
2019,1,1,19,30,0,0,0,0,0,0,7,15.4,111.8,0,0.11,0.1,3.8000000000000003,343,100,15.4,992,N/A
2019,1,1,20,0,0,0,0,0,0,0,7,15.200000000000001,117.96000000000001,0,0.11,0.1,3.8000000000000003,345,100,15.200000000000001,993,N/A
2019,1,1,20,30,0,0,0,0,0,0,0,14.9,124.18,0,0.11,0.1,3.7,343,100,14.9,993,N/A
2019,1,1,21,0,0,0,0,0,0,0,3,14.700000000000001,130.45,0,0.11,0.1,3.7,341,100,14.700000000000001,993,N/A
2019,1,1,21,30,0,0,0,0,0,0,7,14.4,136.75,0,0.11,0.1,3.6,336,100,14.4,992,N/A
2019,1,1,22,0,0,0,0,0,0,0,7,14.200000000000001,143.04,0,0.11,0.2,3.6,331,100,14.200000000000001,992,N/A
2019,1,1,22,30,0,0,0,0,0,0,7,14,149.28,0,0.11,0.2,3.6,323,100,14,992,N/A
2019,1,1,23,0,0,0,0,0,0,0,7,13.8,155.41,0,0.11,0.2,3.5,316,100,13.8,992,N/A
2019,1,1,23,30,0,0,0,0,0,0,3,13.600000000000001,161.25,0,0.11,0.2,3.5,310,100,13.600000000000001,992,N/A
2019,1,2,0,0,0,0,0,0,0,0,7,13.5,166.4,0,0.11,0.2,3.5,305,100,13.5,992,N/A
2019,1,2,0,30,0,0,0,0,0,0,7,13.3,169.75,0,0.11,0.2,3.5,307,100,13.3,992,N/A
2019,1,2,1,0,0,0,0,0,0,0,3,13.200000000000001,169.38,0,0.11,0.2,3.5,308,100,13.200000000000001,992,N/A
2019,1,2,1,30,0,0,0,0,0,0,7,13,165.58,0,0.11,0.2,3.5,315,100,13,992,N/A
2019,1,2,2,0,0,0,0,0,0,0,7,12.8,160.26,0,0.11,0.2,3.5,322,100,12.8,992,N/A
2019,1,2,2,30,0,0,0,0,0,0,3,12.600000000000001,154.35,0,0.11,0.2,3.5,327,100,12.600000000000001,992,N/A
2019,1,2,3,0,0,0,0,0,0,0,3,12.5,148.19,0,0.11,0.1,3.5,332,100,12.5,992,N/A
2019,1,2,3,30,0,0,0,0,0,0,3,12.3,141.94,0,0.11,0.1,3.5,341,100,12.3,992,N/A
2019,1,2,4,0,0,0,0,0,0,0,7,12.200000000000001,135.64000000000001,0,0.11,0.1,3.5,350,100,12.200000000000001,992,N/A
2019,1,2,4,30,0,0,0,0,0,0,0,12.100000000000001,129.34,0,0.11,0.1,3.5,176,100,12.100000000000001,992,N/A
2019,1,2,5,0,0,0,0,0,0,0,3,11.9,123.08,0,0.11,0.1,3.5,3,100,11.9,992,N/A
2019,1,2,5,30,0,0,0,0,0,0,3,11.9,116.86,0,0.11,0.1,3.5,5,100,11.9,992,N/A
2019,1,2,6,0,0,0,0,0,0,0,3,11.8,110.72,0,0.11,0.1,3.5,8,100,11.8,992,N/A
2019,1,2,6,30,0,0,0,0,0,0,3,11.8,104.67,0,0.11,0.1,3.5,11,100,11.8,993,N/A
2019,1,2,7,0,0,0,0,0,0,0,7,11.8,98.74000000000001,0,0.11,0.1,3.5,14,100,11.8,993,N/A
2019,1,2,7,30,0,0,0,0,0,0,7,12.100000000000001,92.97,0,0.11,0.1,3.4000000000000004,31,99.89,12.100000000000001,993,N/A
2019,1,2,8,0,10,39,12,22,149,29,7,12.5,87.14,75,0.11,0.1,3.4000000000000004,47,100,12.5,993,N/A
2019,1,2,8,30,15,30,19,46,375,99,7,12.600000000000001,81.91,89,0.11,0.1,3.4000000000000004,68,95.82000000000001,13.3,993,N/A
2019,1,2,9,0,21,0,21,62,524,181,4,13.8,76.87,71,0.11,0.1,3.4000000000000004,89,98,14.100000000000001,994,N/A
2019,1,2,9,30,45,0,45,74,617,263,4,13.8,72.15,4,0.11,0.1,3.4000000000000004,105,91.31,15.200000000000001,994,N/A
2019,1,2,10,0,26,0,26,85,677,340,7,15,67.85,7,0.11,0.1,3.5,122,91.74,16.3,994,N/A
2019,1,2,10,30,36,0,36,92,721,408,7,15,64.04,4,0.11,0.1,3.5,141,87.77,17,994,N/A
2019,1,2,11,0,62,0,62,97,752,464,7,15.600000000000001,60.83,0,0.11,0.1,3.5,160,87.09,17.8,993,N/A
2019,1,2,11,30,60,0,60,102,774,508,6,15.600000000000001,58.32,0,0.11,0.1,3.5,173,84.94,18.2,993,N/A
2019,1,2,12,0,106,0,106,103,788,537,6,16.400000000000002,56.61,0,0.11,0.1,3.5,185,87.5,18.5,992,N/A
2019,1,2,12,30,148,8,153,107,789,551,6,16.400000000000002,55.77,0,0.11,0.1,3.5,191,86.42,18.7,992,N/A
2019,1,2,13,0,132,7,136,110,780,548,7,17,55.84,0,0.11,0.1,3.5,196,88.76,18.900000000000002,991,N/A
2019,1,2,13,30,106,1,107,109,772,531,7,17,56.82,0,0.11,0.1,3.5,199,88.76,18.900000000000002,991,N/A
2019,1,2,14,0,88,1,89,106,757,500,7,17.400000000000002,58.660000000000004,0,0.11,0.1,3.5,201,90.48,19,990,N/A
2019,1,2,14,30,56,0,56,101,734,454,6,17.400000000000002,61.28,0,0.11,0.1,3.5,232,91.62,18.8,990,N/A
2019,1,2,15,0,51,0,51,95,701,396,7,17.900000000000002,64.59,0,0.11,0.1,3.5,262,94.9,18.7,990,N/A
2019,1,2,15,30,42,0,42,88,648,326,7,17.900000000000002,68.48,0,0.11,0.1,3.4000000000000004,254,97.3,18.3,990,N/A
2019,1,2,16,0,28,0,28,79,572,248,7,17.900000000000002,72.86,21,0.11,0.1,3.4000000000000004,246,100,17.900000000000002,990,N/A
2019,1,2,16,30,30,0,30,65,473,166,7,17.1,77.64,100,0.11,0.1,3.4000000000000004,147,100,17.1,990,N/A
2019,1,2,17,0,10,0,10,45,323,86,4,16.400000000000002,82.72,100,0.11,0.1,3.3000000000000003,48,100,16.400000000000002,990,N/A
2019,1,2,17,30,5,11,5,17,100,21,7,16,87.95,71,0.11,0.1,3.3000000000000003,55,100,16,990,N/A
2019,1,2,18,0,0,0,0,0,0,0,7,15.600000000000001,93.85000000000001,0,0.11,0.1,3.3000000000000003,62,100,15.600000000000001,990,N/A
2019,1,2,18,30,0,0,0,0,0,0,7,15.600000000000001,99.65,0,0.11,0.1,3.3000000000000003,62,100,15.600000000000001,990,N/A
2019,1,2,19,0,0,0,0,0,0,0,7,15.3,105.60000000000001,0,0.11,0.1,3.2,82,100,15.3,990,N/A
2019,1,2,19,30,0,0,0,0,0,0,7,15.200000000000001,111.66,0,0.11,0.1,3.2,92,100,15.200000000000001,990,N/A
2019,1,2,20,0,0,0,0,0,0,0,7,15.100000000000001,117.82000000000001,0,0.11,0.1,3.1,102,100,15.100000000000001,990,N/A
2019,1,2,20,30,0,0,0,0,0,0,7,15,124.04,0,0.11,0.1,3,112,100,15,989,N/A
2019,1,2,21,0,0,0,0,0,0,0,7,14.9,130.32,0,0.11,0.1,3,123,100,14.9,989,N/A
2019,1,2,21,30,0,0,0,0,0,0,7,14.9,136.61,0,0.11,0.1,2.9000000000000004,135,100,14.9,989,N/A
2019,1,2,22,0,0,0,0,0,0,0,7,14.9,142.9,0,0.11,0.1,2.9000000000000004,148,100,14.9,989,N/A
2019,1,2,22,30,0,0,0,0,0,0,6,15,149.15,0,0.11,0.1,2.9000000000000004,160,100,15,988,N/A
2019,1,2,23,0,0,0,0,0,0,0,7,15.100000000000001,155.27,0,0.11,0.1,2.8000000000000003,172,100,15.100000000000001,988,N/A
2019,1,2,23,30,0,0,0,0,0,0,6,15.200000000000001,161.11,0,0.11,0.1,2.8000000000000003,180,100,15.200000000000001,988,N/A
2019,1,3,0,0,0,0,0,0,0,0,6,15.4,166.26,0,0.11,0.1,2.7,189,100,15.4,988,N/A
2019,1,3,0,30,0,0,0,0,0,0,7,15.4,169.63,0,0.11,0.1,2.7,194,100,15.4,988,N/A
2019,1,3,1,0,0,0,0,0,0,0,7,15.4,169.33,0,0.11,0.1,2.6,198,100,15.4,988,N/A
2019,1,3,1,30,0,0,0,0,0,0,7,15.3,165.59,0,0.11,0.1,2.6,199,100,15.3,988,N/A
2019,1,3,2,0,0,0,0,0,0,0,7,15.200000000000001,160.29,0,0.11,0.1,2.5,200,100,15.200000000000001,988,N/A
2019,1,3,2,30,0,0,0,0,0,0,7,15,154.4,0,0.11,0.1,2.5,202,100,15,988,N/A
2019,1,3,3,0,0,0,0,0,0,0,7,14.9,148.25,0,0.11,0.1,2.5,204,100,14.9,988,N/A
2019,1,3,3,30,0,0,0,0,0,0,7,14.700000000000001,142,0,0.11,0.1,2.5,204,100,14.700000000000001,987,N/A
